plot_id,plot_info_id,plot_location,main_crop_onplot,Season,plot_area_hectare,plot_tenure,other_plot_tenure,hh_decision,plot_soil_fertility,surrounding_plot,other_surrounding_plot,intercropping_plot,push_pull_plot,plot_irrigated,fertilizer_on,insecticide_on,herbicide_on,harvested_dry,crop_suffer_FAW,perc_lost_FAW,crop_suffer_Sborer,perc_lost_Sborer,crop_suffer_Striga,perc_lost_Striga,crop_suffer_TutaAbsoluta,percent_lost_TutaAbsoluta,FAW_first_strategy-control_FAW_one,FAW_first_strategy-specify_other_strategy_FAW_one,FAW_first_strategy-effectiveness_FAW_one,FAW_second_strategy-control_FAW_two,FAW_second_strategy-specify_other_strategy_FAW_two,FAW_second_strategy-effectiveness_FAW_two,FAW_third_strategy-control_FAW_three,FAW_third_strategy-specify_other_strategy_FAW_three,FAW_third_strategy-effectiveness_FAW_three,Stemborer_first_strategy-control_Stemborer_first,Stemborer_first_strategy-specify_other_strategy_Stemborer_first,Stemborer_first_strategy-effectiveness_Stemborer_first,Stemborer_second_strategy-control_Stemborer_second,Stemborer_second_strategy-specify_other_strategy_Stemborer_second,Stemborer_second_strategy-effectiveness_Stemborer_second,Stemborer_third_strategy-control_Stemborer_third,Stemborer_third_strategy-specify_other_strategy_Stemborer_third,Stemborer_third_strategy-effectiveness_Stemborer_third,Striga_first_strategy-control_Striga_first,Striga_first_strategy-specify_other_Striga_first,Striga_first_strategy-effective_control_Striga_first,Striga_second_strategy-control_Striga_second,Striga_second_strategy-specify_other_Striga_second,Striga_second_strategy-effective_control_Striga_second,Striga_third_strategy-control_Striga_third,Striga_third_strategy-specify_other_Striga_third,Striga_third_strategy-effective_control_Striga_third,TutaAbsoluta_first_strategy_count,TutaAbsoluta_first_strategy-control_TutaAbsoluta_first,TutaAbsoluta_first_strategy-other_strategies_control_TutaAbsoluta_first,TutaAbsoluta_first_strategy-effective_strategy_control_TutaAbsoluta_first,TutaAbsoluta_second_strategy_count,TutaAbsoluta_second_strategy-control_TutaAbsoluta_second,TutaAbsoluta_second_strategy-other_strategies_control_TutaAbsoluta_second,TutaAbsoluta_second_strategy-effective_strategy_control_TutaAbsoluta_second,TutaAbsoluta_third_strategy_count,TutaAbsoluta_third_strategy-control_TutaAbsoluta_third,TutaAbsoluta_third_strategy-other_strategies_control_TutaAbsoluta_third,TutaAbsoluta_third_strategy-effective_strategy_control_TutaAbsoluta_third,constraints_for_maize_production_count,constraints_for_tomato_production_count,PARENT_KEY,KEY
202107145705,2,Guaro,Tomato,Short_rain_season_ShortRain,0.001,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,,No,No,No,No,50.0,,,,,,,Yes,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,Improved_seed,,Low,3,3,uuid:1e224ed1-60fb-4385-9a38-b827006ca013,uuid:1e224ed1-60fb-4385-9a38-b827006ca013/sclamp/Season_Information[2]
202107140229,1,Guaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Settlement,,No,No,No,Yes,Yes,No,1000.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:0c278629-b16e-45bf-a46c-451e0cfceba9,uuid:0c278629-b16e-45bf-a46c-451e0cfceba9/sclamp/Season_Information[1]
202107144907,1,Guwaro,Tomato,Long_rain_season_LongRain,0.12,Owned,,Head_,Good,Farmeland,,Yes,,No,Yes,Yes,Yes,300.0,,,,,,,Yes,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,Chemicals,,Medium,3,3,uuid:099eb9f9-eb03-4b4d-b60c-bc63ac0e8828,uuid:099eb9f9-eb03-4b4d-b60c-bc63ac0e8828/sclamp/Season_Information[1]
202107141329,1,Guwaro,Tomato,Long_rain_season_LongRain,0.12,Owned,,Head_,Good,Farmeland,,No,,No,Yes,Yes,Yes,400.0,,,,,,,Yes,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,Chemicals,,Medium,3,3,uuid:77d194ed-fb95-4cf0-b390-06387d7e152b,uuid:77d194ed-fb95-4cf0-b390-06387d7e152b/sclamp/Season_Information[1]
202107141409,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,Yes,No,No,250.0,Yes,30.0,Yes,30.0,No,,,,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Medium,Mechanically_Remove_The_Insect,,Medium,Push_pull_Technology,,Medium,Ash_pepper,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:438faa98-e01e-4b67-95c1-8de8434fc01b,uuid:438faa98-e01e-4b67-95c1-8de8434fc01b/sclamp/Season_Information[1]
202107141409,2,Guwaro,Tomato,Long_rain_season_LongRain,0.04,Owned,,Head_,Good,Farmeland,,No,,No,No,Yes,No,120.0,,,,,,,Yes,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,Improved_seed,,Medium,3,3,uuid:438faa98-e01e-4b67-95c1-8de8434fc01b,uuid:438faa98-e01e-4b67-95c1-8de8434fc01b/sclamp/Season_Information[2]
202107141433,1,Guwaro,Maize,Short_rain_season_ShortRain,0.1,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,No,No,No,50.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:f1a95cbc-bce6-4bcd-be2a-00b7f46f721c,uuid:f1a95cbc-bce6-4bcd-be2a-00b7f46f721c/sclamp/Season_Information[1]
202107141507,1,Guwaro,Maize,Short_rain_season_ShortRain,0.1,Owned,,Head_,Good,Farmeland,,Yes,No,No,No,No,No,50.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:bca9eb62-dd10-4dfe-984e-00d166e1074c,uuid:bca9eb62-dd10-4dfe-984e-00d166e1074c/sclamp/Season_Information[1]
202107141531,1,Guwaro,Maize,Short_rain_season_ShortRain,0.12,Owned,,Head_,Good,Farmeland,,No,Yes,No,Yes,No,No,100.0,Yes,30.0,Yes,30.0,No,,,,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Medium,Ash_pepper,,Medium,Mechanically_Remove_The_Insect,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:ac347952-7307-4b06-8876-90cfc2acf30d,uuid:ac347952-7307-4b06-8876-90cfc2acf30d/sclamp/Season_Information[1]
202107141722,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Farmeland,,No,Yes,No,Yes,No,No,300.0,Yes,20.0,Yes,20.0,No,,,,Crop_Rotation,,Medium,Ash_pepper,,Medium,Mechanically_Remove_The_Insect,,Medium,Push_pull_Technology,,Medium,Herbal_Plants,,Medium,Push_pull_Technology,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:7a0ce6d5-fb74-4c23-8b12-4fae6da90e22,uuid:7a0ce6d5-fb74-4c23-8b12-4fae6da90e22/sclamp/Season_Information[1]
202107141744,1,Guwaro,Maize,Short_rain_season_ShortRain,0.12,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,Yes,No,No,200.0,Yes,30.0,Yes,30.0,No,,,,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Medium,Ash_pepper,,Medium,Herbal_Plants,,Medium,Intercropping_With_Other_Crops,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:e4ccdd0f-73c6-4e03-b724-680fd441ae8b,uuid:e4ccdd0f-73c6-4e03-b724-680fd441ae8b/sclamp/Season_Information[1]
202107141744,2,Guwaro,Maize,Short_rain_season_ShortRain,0.08,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,Yes,No,No,100.0,Yes,30.0,Yes,30.0,No,,,,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,Intercropping_With_Other_Crops,,Medium,Ash_pepper,,Medium,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:e4ccdd0f-73c6-4e03-b724-680fd441ae8b,uuid:e4ccdd0f-73c6-4e03-b724-680fd441ae8b/sclamp/Season_Information[2]
202107141803,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Medium,Farmeland,,No,Yes,No,Yes,No,No,300.0,Yes,20.0,Yes,20.0,No,,,,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,Early_Planting,,Medium,Mechanically_Remove_The_Insect,,Medium,Push_pull_Technology,,Medium,Ash_pepper,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:89e7996d-6093-494e-86ec-1662dfaac2e7,uuid:89e7996d-6093-494e-86ec-1662dfaac2e7/sclamp/Season_Information[1]
202107141820,1,Gabriel akebabi,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Farmeland,,No,Yes,No,Yes,No,No,200.0,Yes,30.0,Yes,20.0,No,,,,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,Herbal_Plants,,Medium,Ash_pepper,,Medium,Mechanically_Remove_The_Insect,,Medium,Mechanically_Remove_The_Insect,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:4b3c6050-ea8b-4433-8055-2c1560f8f13b,uuid:4b3c6050-ea8b-4433-8055-2c1560f8f13b/sclamp/Season_Information[1]
202107141905,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Farmeland,,No,Yes,Yes,Yes,No,No,200.0,Yes,20.0,Yes,20.0,No,,,,Mechanically_Remove_The_Insect,,Medium,Push_pull_Technology,,Medium,Early_Planting,,Medium,Ash_pepper,,Medium,Mechanically_Remove_The_Insect,,Medium,Push_pull_Technology,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:51d83881-e07e-42b1-beac-feb9a59aa0b2,uuid:51d83881-e07e-42b1-beac-feb9a59aa0b2/sclamp/Season_Information[1]
202107134549,1,Guaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_other_household_member,Medium,Farmeland,,Yes,Yes,No,Yes,No,No,500.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:5763f7de-391a-4f68-aa74-360721cbc326,uuid:5763f7de-391a-4f68-aa74-360721cbc326/sclamp/Season_Information[1]
202107134326,1,Sefer,Maize,Short_rain_season_ShortRain,0.125,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,Yes,No,No,200.0,Yes,30.0,No,,No,,,,Uprooting_Infested_Plant_And_Burning,,Medium,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:85a99616-47b2-4b01-86de-e47e86fd71c3,uuid:85a99616-47b2-4b01-86de-e47e86fd71c3/sclamp/Season_Information[1]
202107134326,2,Guaro,Tomato,Long_rain_season_LongRain,0.01,Owned,,Head_spouse_and_other_household,Medium,Settlement,,No,,Yes,No,No,No,400.0,,,,,,,Yes,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,None,,,3,,,,3,,,,3,3,uuid:85a99616-47b2-4b01-86de-e47e86fd71c3,uuid:85a99616-47b2-4b01-86de-e47e86fd71c3/sclamp/Season_Information[2]
202107134250,1,Guaro,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_spouse_and_other_household,Medium,Settlement,,Yes,No,Yes,No,No,No,600.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:7ab2fcc0-ba17-4744-b22a-86d48fe20546,uuid:7ab2fcc0-ba17-4744-b22a-86d48fe20546/sclamp/Season_Information[1]
202107133339,1,Guaro,Maize,Short_rain_season_ShortRain,0.06,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,25.0,No,,No,,,,Uprooting_Infested_Plant_And_Burning,,Medium,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:3b82a727-ceb2-4786-bcb3-a007ddaa9ad9,uuid:3b82a727-ceb2-4786-bcb3-a007ddaa9ad9/sclamp/Season_Information[1]
202107133038,1,Guaro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_other_household_member,Medium,Farmeland,,Yes,No,No,No,No,No,200.0,Yes,25.0,No,,No,,,,Mechanically_Remove_The_Insect,,Low,Uprooting_Infested_Plant_And_Burning,,Medium,None,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:52b338f5-f18a-4284-a7e4-72219808d211,uuid:52b338f5-f18a-4284-a7e4-72219808d211/sclamp/Season_Information[1]
202107133038,2,Guaro,Tomato,Long_rain_season_LongRain,0.04,Owned,,Head_and_other_household_member,Medium,Farmeland,,No,,Yes,No,No,No,300.0,,,,,,,Yes,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,None,,,3,3,uuid:52b338f5-f18a-4284-a7e4-72219808d211,uuid:52b338f5-f18a-4284-a7e4-72219808d211/sclamp/Season_Information[2]
202107134712,1,Guaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_spouse_and_other_household,Good,Farmeland,,Yes,No,No,Yes,Yes,No,400.0,Yes,40.0,No,,No,,,,Herbal_Plants,,Medium,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:8ba370b6-ab11-4901-bd42-c757449ee23b,uuid:8ba370b6-ab11-4901-bd42-c757449ee23b/sclamp/Season_Information[1]
202107134712,2,Eyerusalem,Tomato,Long_rain_season_LongRain,0.05,Owned,,Head_spouse_and_other_household,Good,Farmeland,,No,,Yes,No,Yes,No,1500.0,,,,,,,Yes,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,None,,,3,,,,3,3,uuid:8ba370b6-ab11-4901-bd42-c757449ee23b,uuid:8ba370b6-ab11-4901-bd42-c757449ee23b/sclamp/Season_Information[2]
202107135833,1,Guaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Settlement,,Yes,No,No,Yes,No,No,250.0,No,,Yes,10.0,No,,,,,,,,,,,,,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:d80a8f89-5944-4b0e-a3fa-87dda8553b6c,uuid:d80a8f89-5944-4b0e-a3fa-87dda8553b6c/sclamp/Season_Information[1]
202107133032,1,Zala,Maize,Short_rain_season_ShortRain,0.25,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,Yes,Yes,No,300.0,Yes,10.0,Yes,10.0,No,,,,Mechanically_Remove_The_Insect,,High,Uprooting_Infested_Plant_And_Burning,,Medium,Overweeding_Frequent_Weeding,,Low,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Low,Overweeding_Frequent_Weeding,,Low,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:a6cba3a0-1acf-4ad4-90f1-de91f100a017,uuid:a6cba3a0-1acf-4ad4-90f1-de91f100a017/sclamp/Season_Information[1]
202107134805,2,Kokato,Maize,Short_rain_season_ShortRain,0.25,Rented_shared_in,,Head_,Medium,Farmeland,,No,No,No,Yes,No,No,300.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:a6cba3a0-1acf-4ad4-90f1-de91f100a017,uuid:a6cba3a0-1acf-4ad4-90f1-de91f100a017/sclamp/Season_Information[2]
202107131136,1,Guaro,Maize,Short_rain_season_ShortRain,0.0625,Owned,,Head_and_spouse_jointly,Medium,Settlement,,No,No,No,Yes,Yes,No,150.0,Yes,20.0,Yes,10.0,No,,,,Herbal_Plants,,Medium,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Low,Herbal_Plants,,Medium,Uprooting_Infested_Plant_And_Burning,,Low,Mechanically_Remove_The_Insect,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:304182c1-5f68-4a01-afd1-b7bfb101e3fa,uuid:304182c1-5f68-4a01-afd1-b7bfb101e3fa/sclamp/Season_Information[1]
202107132457,2,Altusha,Maize,Short_rain_season_ShortRain,0.0625,Rented_shared_in,,Head_,Medium,Farmeland,,No,No,No,Yes,Yes,No,200.0,Yes,20.0,Yes,10.0,No,,,,Herbal_Plants,,Low,Uprooting_Infested_Plant_And_Burning,,Low,Mechanically_Remove_The_Insect,,Low,Herbal_Plants,,Medium,Uprooting_Infested_Plant_And_Burning,,Low,Mechanically_Remove_The_Insect,,Low,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:304182c1-5f68-4a01-afd1-b7bfb101e3fa,uuid:304182c1-5f68-4a01-afd1-b7bfb101e3fa/sclamp/Season_Information[2]
202107134319,1,Dicha,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,Yes,Yes,No,300.0,Yes,25.0,Yes,20.0,No,,,,Herbal_Plants,,Medium,Mechanically_Remove_The_Insect,,High,Uprooting_Infested_Plant_And_Burning,,Medium,Herbal_Plants,,Medium,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:d8f07092-7719-43a4-a243-b16f97ce58fb,uuid:d8f07092-7719-43a4-a243-b16f97ce58fb/sclamp/Season_Information[1]
202107130050,2,Washe,Maize,Short_rain_season_ShortRain,1.0,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,Yes,Yes,No,800.0,Yes,30.0,Yes,10.0,No,,,,Herbal_Plants,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,Mechanically_Remove_The_Insect,,High,Herbal_Plants,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,Mechanically_Remove_The_Insect,,Low,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:d8f07092-7719-43a4-a243-b16f97ce58fb,uuid:d8f07092-7719-43a4-a243-b16f97ce58fb/sclamp/Season_Information[2]
202107130208,3,Dicha,Tomato,Short_rain_season_ShortRain,0.002,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,,No,No,Yes,No,75.0,,,,,,,Yes,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Chemicals,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,Improved_seed,,High,3,3,uuid:d8f07092-7719-43a4-a243-b16f97ce58fb,uuid:d8f07092-7719-43a4-a243-b16f97ce58fb/sclamp/Season_Information[3]
202107131450,1,Guaro,Maize,Short_rain_season_ShortRain,0.0625,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,Yes,No,No,200.0,Yes,20.0,Yes,10.0,No,,,,Herbal_Plants,,Medium,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Low,Herbal_Plants,,Medium,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Low,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:5af1b817-8710-44dc-841f-8ab7d047f375,uuid:5af1b817-8710-44dc-841f-8ab7d047f375/sclamp/Season_Information[1]
202107134657,1,Gebre massa,Maize,Short_rain_season_ShortRain,0.25,Rented_shared_in,,Head_and_spouse_jointly,Medium,Pasture_,,No,No,No,Yes,Yes,No,250.0,Yes,20.0,No,,No,,,,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:696d841e-fc6a-4453-9fe8-42bb161ccf18,uuid:696d841e-fc6a-4453-9fe8-42bb161ccf18/sclamp/Season_Information[1]
202107130434,1,Guwaro,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,No,No,No,500.0,Yes,25.0,Yes,30.0,No,,,,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Medium,Ash_pepper,,Medium,Herbal_Plants,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:a74d5975-0830-4e50-bc3d-5bd41cbdb223,uuid:a74d5975-0830-4e50-bc3d-5bd41cbdb223/sclamp/Season_Information[1]
202107130442,1,Guwaro,Maize,Short_rain_season_ShortRain,0.15,Owned,,Head_,Good,Farmeland,,No,Yes,No,Yes,No,No,100.0,Yes,30.0,Yes,30.0,No,,,,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Medium,Ash_pepper,,High,Ash_pepper,,Medium,None,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:c2fc5a7d-3248-45b5-95b6-d34fcb582928,uuid:c2fc5a7d-3248-45b5-95b6-d34fcb582928/sclamp/Season_Information[1]
202107130442,2,Shiferaw masa ategeb,Maize,Short_rain_season_ShortRain,0.5,Rented_shared_in,,Head_,Good,Farmeland,,No,No,No,Yes,No,No,200.0,Yes,35.0,Yes,30.0,No,,,,Uprooting_Infested_Plant_And_Burning,,High,Mechanically_Remove_The_Insect,,Medium,Early_Planting,,Medium,Ash_pepper,,Medium,None,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:c2fc5a7d-3248-45b5-95b6-d34fcb582928,uuid:c2fc5a7d-3248-45b5-95b6-d34fcb582928/sclamp/Season_Information[2]
202107130449,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Medium,Farmeland,,No,Yes,No,Yes,No,No,300.0,Yes,20.0,Yes,30.0,No,,,,Push_pull_Technology,,Medium,Crop_Rotation,,Medium,Mechanically_Remove_The_Insect,,Medium,Mechanically_Remove_The_Insect,,Medium,Ash_pepper,,Medium,Push_pull_Technology,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:fc73dc43-4cdc-402c-b5fc-50b8887c1b5c,uuid:fc73dc43-4cdc-402c-b5fc-50b8887c1b5c/sclamp/Season_Information[1]
202107130457,1,Guwaro,Maize,Short_rain_season_ShortRain,0.1,Owned,,Head_,Good,Farmeland,,No,Yes,No,Yes,No,No,75.0,Yes,25.0,Yes,25.0,No,,,,Crop_Rotation,,Medium,Early_Planting,,Medium,Mechanically_Remove_The_Insect,,High,Push_pull_Technology,,Medium,Ash_pepper,,Medium,Mechanically_Remove_The_Insect,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:efbd2d35-10fd-4ecc-8a49-227dd95779f2,uuid:efbd2d35-10fd-4ecc-8a49-227dd95779f2/sclamp/Season_Information[1]
202107130457,2,Menged dar,Maize,Short_rain_season_ShortRain,0.4,Owned,,Head_,Medium,Farmeland,,No,No,No,Yes,No,No,500.0,Yes,20.0,Yes,20.0,No,,,,Crop_Rotation,,Medium,Ash_pepper,,Medium,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:efbd2d35-10fd-4ecc-8a49-227dd95779f2,uuid:efbd2d35-10fd-4ecc-8a49-227dd95779f2/sclamp/Season_Information[2]
202107130507,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Farmeland,,No,Yes,No,Yes,No,No,150.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:620bce3c-dc82-420a-8e70-7adad474488a,uuid:620bce3c-dc82-420a-8e70-7adad474488a/sclamp/Season_Information[1]
202107130516,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Farmeland,,No,Yes,No,Yes,No,No,200.0,Yes,30.0,Yes,20.0,No,,,,Crop_Rotation,,Medium,Mechanically_Remove_The_Insect,,Medium,Push_pull_Technology,,Medium,Ash_pepper,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,Push_pull_Technology,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:68ad7043-2786-45b2-9888-9c9e577ea10a,uuid:68ad7043-2786-45b2-9888-9c9e577ea10a/sclamp/Season_Information[1]
202107131828,1,Aretber,Maize,Short_rain_season_ShortRain,0.375,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,Yes,No,No,400.0,Yes,30.0,No,,No,,,,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:ba582319-e6f4-423d-8955-f0cc81c877fb,uuid:ba582319-e6f4-423d-8955-f0cc81c877fb/sclamp/Season_Information[1]
202107133556,2,Aretber ,Tomato,Long_rain_season_LongRain,0.0625,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,No,,No,Yes,Yes,No,160.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:ba582319-e6f4-423d-8955-f0cc81c877fb,uuid:ba582319-e6f4-423d-8955-f0cc81c877fb/sclamp/Season_Information[2]
202107131313,1,Guaro ,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Medium,Settlement,,Yes,No,No,Yes,No,No,50.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:e6a7014d-acb0-410f-b6f9-0a58c2b5b52d,uuid:e6a7014d-acb0-410f-b6f9-0a58c2b5b52d/sclamp/Season_Information[1]
202107135849,1,Guaro ,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_spouse_jointly,Medium,Settlement,,No,No,No,Yes,No,No,200.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:936eb61a-8a3b-43ea-bb68-ddf2870f6f5c,uuid:936eb61a-8a3b-43ea-bb68-ddf2870f6f5c/sclamp/Season_Information[1]
202107133411,1,Guaro ,Maize,Short_rain_season_ShortRain,0.0625,Owned,,Head_and_spouse_jointly,Medium,Settlement,,No,No,No,Yes,No,No,200.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:5d6bb78d-d446-433d-a965-369eb454e760,uuid:5d6bb78d-d446-433d-a965-369eb454e760/sclamp/Season_Information[1]
202107131235,1,Guaro ,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_other_household_member,Good,Settlement,,Yes,No,No,Yes,No,No,100.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:56e7edca-04c4-4f72-a410-05f8fdd8c9fb,uuid:56e7edca-04c4-4f72-a410-05f8fdd8c9fb/sclamp/Season_Information[1]
